"","category","name","reviewer","review","date","ratings"
"260","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Katrin Pron","I bought this on a whim- considering the 100+ lipsticks I own, it wasn't exactly a ""necessity"" lol- but now it is!! It's so rich & creamy- even if my lips aren't 100% smooth it seems to blur any imperfections, and it doesn't make my lips feel dry at all.As a brunette with olive tone skin, it can be hard to find a nude shade that doesn't completeley ""wash out"" my lips, but this shade is very flattering, especially when paired with a bold eye and no other makeup! I also love that I could put it on without a mirror if need be (not something you can do with red shades!)It isn't exactly long-lasting as the title suggests, I had to re-apply about 3 times in the day, but I didn't mind because the packaging is so cute, I love it!!","Reviewed in the United States on 29 December 2023","5.0 out of 5 stars"
"261","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Michaela Rogers","In corrisponde al colore che avevo ordinato. Lo tengo ma non mi piace","Reviewed in Australia on 14 November 2022","4.4 out of 5 stars"
"262","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Strangesophie","Value for money","Reviewed in Australia on 6 December 2021","5.0 out of 5 stars"
"263","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Cinzia","Very beautiful. Moisturizing enough.","Reviewed in Italy on 20 March 2020","3.0 out of 5 stars"
"264","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Susan Miller","The media could not be loaded.
                
            
                
            
        
    
    
Questo è un rossetto tarocco!!!!!!!! Non ha niente a che vedere con Rimmel London!!! Non ha nemmeno la scritta “Kate” che dovrebbe avere  è una plastica talmente di bassa qualità che si spacca se la guardi sembra rossetto dei cinesi!! Reso subito e che schifo!!!!","Reviewed in the United Kingdom on 28 October 2023","3.0 out of 5 stars"
"265","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Sepideh","Kolor super, jak na zdjęciu. Mało trwała. Po godzinie już jest niewidoczna, starta.","Reviewed in Canada on 5 February 2018","5.0 out of 5 stars"
"266","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Marco pirelli","Colorate stupendo,idratantissimo..buona la durata","Reviewed in Italy on 5 May 2023","5.0 out of 5 stars"
"267","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","morozanka_no1@poczta.onet.pl","This is a natural lipstick, good coverage","Reviewed in Poland on 2 September 2023","1.0 out of 5 stars"
"268","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Carmela Manzo","Sehr gute Konsistenz und Duft. Schöne, diskrete Farbe.","Reviewed in Italy on 22 January 2023","4.0 out of 5 stars"
"269","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","sylvia oakley","Easy to apply and stayed good all day.","Reviewed in the United Kingdom on 9 February 2024","5.0 out of 5 stars"
"270","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Bea","Als gehypten super nude Lippenstift nach you tube Empfehlung gekauft.Der Farbton ist okay, das Rad wurde nicht neu erfunden ! Der Geschmack war bei meinem l.stift grauslich. vlt zu alt ,gekippt....wenn es immer so ist,dann keine Kaufempfehlung.","Reviewed in Germany on 7 April 2023","5.0 out of 5 stars"
